file_name,image_id,direction,diagonal_type,angle_deg,elongation_ratio,fragment_agreement,num_annotations,source,note
CRACK500_20160222_080933_721_641_jpg.rf.WZHKgmgNgZorPRRkRkn6.jpg,188,Vertical,,96.32,26.736,1.0,1,pca,
DeepCrack_IMG25-5_jpg.rf.UjhLjAtOJBhS7Ja5trGr.jpg,189,Vertical,,89.97,198.471,1.0,1,pca,
CFD_019_jpg.rf.2s7b6JJ6fL0S0MshAXDj.jpg,190,Horizontal,,173.81,4.496,0.541,4,pca,
CRACK500_20160222_164000_1921_1_jpg.rf.hSJjncYHxohOmooOof9u.jpg,191,Mixed,,9.56,2.523,0.246,3,pca,
GAPS384_train_1140_541_1_jpg.rf.fRxTT4SHAaJmcTuBygy7.jpg,192,Vertical,,96.71,19.42,1.0,1,pca,
CFD_041_jpg.rf.hRf5UYmx1uqqUfgmBUvB.jpg,193,Horizontal,,1.9,82.184,1.0,1,pca,
CRACK500_20160222_114759_1281_1_jpg.rf.WYAWB8TcakWR0tOVNnRi.jpg,194,Vertical,,92.99,4.756,0.944,6,pca,
CRACK500_20160329_094003_641_721_jpg.rf.hW714Sd5z9pIdC3qkVwT.jpg,195,Diagonal,/,135.67,13.603,0.524,3,pca,
CRACK500_20160222_115519_641_1_jpg.rf.fJvfkZ4qo41q6ACXCym6.jpg,196,Vertical,,83.36,65.912,0.966,2,pca,
CRACK500_20160222_114759_641_361_jpg.rf.hkApKDSCuTRf1OlBToxs.jpg,197,Vertical,,86.02,2.239,0.601,6,pca,
CRACK500_20160222_115324_641_1081_jpg.rf.fUf4wsdsHIJycfk9LXJV.jpg,198,Vertical,,80.13,12.006,0.931,2,pca,
CRACK500_20160225_114531_1281_721_jpg.rf.UF1F50YOFAJCnVUTWXCf.jpg,199,Mixed,,37.72,1.429,1.0,1,pca,
CRACK500_20160222_115828_641_361_jpg.rf.fsdoU067EmOnfdEeKdel.jpg,200,Vertical,,75.16,45.833,0.815,3,pca,
CRACK500_20160328_154356_641_721_jpg.rf.iCglSJbKnVfodei4C0Pk.jpg,201,Diagonal,/,136.45,13.97,1.0,1,pca,
CRACK500_20160328_153536_641_1_jpg.rf.frnbaLgI94nGR6m31pOm.jpg,202,Diagonal,/,130.85,5.042,1.0,1,pca,
CRACK500_20160222_165256_641_721_jpg.rf.hs1TVYuYH0ENNVgtAcwT.jpg,203,Diagonal,/,139.72,99.88,1.0,1,pca,
CFD_030_jpg.rf.hSM9UIpj9qjEx4RYyijs.jpg,204,Horizontal,,178.26,65.087,1.0,1,pca,
CRACK500_20160222_081839_1281_1081_jpg.rf.3VAn3vR0O8q34jJbWtUl.jpg,205,Vertical,,85.73,309.015,0.989,2,pca,
CRACK500_20160308_073736_1_721_jpg.rf.iJK7We6E6LLKBMe2oUUY.jpg,206,Diagonal,\,26.66,15.032,1.0,1,pca,
CFD_075_jpg.rf.g3dbgOJ6RUGgeqRXh9Wx.jpg,207,Mixed,,4.13,2.305,0.353,3,pca,
CRACK500_20160222_080933_721_1_jpg.rf.f0Bz78cgTJnZMSCZjXve.jpg,208,Vertical,,85.94,14.912,1.0,1,pca,
CRACK500_20160316_144431_1921_361_jpg.rf.iYmtTWkC4jBYr7k2Z7V5.jpg,209,Diagonal,/,155.01,2.348,1.0,1,pca,
CRACK500_20160307_145255_361_1281_jpg.rf.fazLvwRtnKKILfWcFHqQ.jpg,210,Vertical,,90.67,14.474,1.0,1,pca,
CRACK500_20160330_164743_1281_361_jpg.rf.hksBXkF33DRWQFPmiMgi.jpg,211,Horizontal,,21.34,2.488,1.0,1,pca,
CRACK500_20160222_114759_1921_361_jpg.rf.fvFiHeSrmk1x1JrIdTk3.jpg,212,Vertical,,90.98,2.149,0.756,4,pca,
CRACK500_20160222_165225_1281_361_jpg.rf.UD5JqCfzKOvRfZlRFzAw.jpg,213,Diagonal,\,33.05,33.201,1.0,1,pca,
GAPS384_train_0536_541_641_jpg.rf.2yw9woOD1Qz9HV4UjIrS.jpg,214,Mixed,,48.97,1.435,0.328,2,pca,
CRACK500_20160222_081839_1_721_jpg.rf.hxWRheBZDx3vDMBij5Bf.jpg,215,Horizontal,,178.98,79.724,1.0,1,pca,
CRACK500_20160328_153623_1921_721_jpg.rf.g8lp4iYgASljSAGJDyLK.jpg,216,Horizontal,,17.63,7.552,1.0,1,pca,
CRACK500_20160326_141808_641_1_jpg.rf.izPLjS2dgfM3PwvrwNj7.jpg,217,Mixed,,45.2,210.829,0.28,2,pca,
DeepCrack_11141-4_jpg.rf.gNdiEYXTpPmmLqQHfQcQ.jpg,218,Vertical,,72.94,4.105,0.746,2,pca,
CRACK500_20160222_164141_1281_1_jpg.rf.iJ84AXsBYFNqwYamrloN.jpg,219,Mixed,,123.28,1.244,0.097,18,pca,
CRACK500_20160328_151657_641_1_jpg.rf.inW0gbvqQp6Spa1tDt7v.jpg,220,Diagonal,\,60.33,5.07,0.837,3,pca,
CRACK500_20160307_164214_1921_361_jpg.rf.lmohDmvK7Ho8fXHBqhpW.jpg,221,Vertical,,98.45,102.189,1.0,1,pca,
CFD_024_jpg.rf.gLeirIeDIz6QNCKsirwi.jpg,222,Mixed,,82.6,2.408,0.401,22,pca,
CFD_076_jpg.rf.fJ1A9QfpB5tRCvlKX41F.jpg,223,Diagonal,\,42.46,3.701,1.0,1,pca,
CRACK500_20160222_115714_641_361_jpg.rf.jDPffeUnZ0OzkZBqH8gw.jpg,224,Vertical,,83.1,48.78,0.995,2,pca,
CRACK500_20160316_143603_1_1081_jpg.rf.gWyELyt2wOuakLapHQ6K.jpg,225,Vertical,,77.43,66.882,1.0,1,pca,
DeepCrack_IMG33-16_jpg.rf.hMdT9HaEsNyamZCZ7S2d.jpg,226,Horizontal,,8.15,3.472,0.933,2,pca,
CRACK500_20160222_164141_1921_361_jpg.rf.lg1lcjmCc0K5WlUvxnnZ.jpg,227,Mixed,,132.76,1.678,0.221,13,pca,
CRACK500_20160222_080850_641_361_jpg.rf.fIWOtfbecZXDuE92gzuh.jpg,228,Horizontal,,4.23,11.391,1.0,1,pca,
GAPS384_train_1242_541_641_jpg.rf.iUVmirNr7RqY5Kl64t2Y.jpg,229,Diagonal,\,61.39,4.326,1.0,1,pca,
CRACK500_20160307_144924_641_721_jpg.rf.gbjsI3cbxZpkSJwgQvpe.jpg,230,Diagonal,\,25.14,23.369,1.0,1,pca,
DeepCrack_11231-7_jpg.rf.m3Y4sT0jnv4yM1k0n3Al.jpg,231,Diagonal,/,119.58,1.879,1.0,1,pca,
CRACK500_20160222_081102_1281_721_jpg.rf.gf0gWTtTnWLXNDGIYrjL.jpg,232,Horizontal,,13.42,45.771,1.0,1,pca,
CRACK500_20160222_081908_1_1_jpg.rf.mFKU9KYB2TTt1TCsn1y1.jpg,233,Vertical,,88.91,1757.68,0.996,5,pca,
CRACK500_20160222_114759_1921_1_jpg.rf.g4LYUgP5eCLe8qeepxNF.jpg,234,Vertical,,91.69,11.435,0.95,4,pca,
CRACK500_20160222_115738_641_1081_jpg.rf.mSL9YiVyznpR6mIRWavm.jpg,235,Vertical,,90.68,11.374,0.982,4,pca,
CRACK500_20160303_093353_641_361_jpg.rf.gimgRzjY3giEFvUNiOzz.jpg,236,Horizontal,,158.58,4.206,1.0,1,pca,
CRACK500_20160222_165256_1281_1_jpg.rf.lmouOJsVSCazMTSGxpVX.jpg,237,Vertical,,93.15,34.733,1.0,1,pca,
DeepCrack_11296-17_jpg.rf.gHjZDjm7jwBk7lg5Ocfb.jpg,238,Diagonal,\,48.62,9.02,1.0,1,pca,
CRACK500_20160328_153616_1921_1081_jpg.rf.gntIY8FQQyncfAK3Z6bP.jpg,239,Vertical,,100.21,3.705,0.988,2,pca,
cracktree200_6310_jpg.rf.jDTyGsp8i7DrjAOD1rDX.jpg,240,Vertical,,86.76,673.849,1.0,1,pca,
CRACK500_20160222_163930_1921_721_jpg.rf.gnxl7m4lPzinyGHaQeSh.jpg,241,Horizontal,,10.2,1.986,0.675,2,pca,
CFD_054_jpg.rf.mUGoO4pUDw44kUKeiLHd.jpg,242,Horizontal,,179.54,143.577,1.0,1,pca,
DeepCrack_IMG27-9_jpg.rf.rMJUILAORux7N92hQPIF.jpg,243,Horizontal,,167.43,150.857,1.0,1,pca,
CRACK500_20160328_152022_1281_721_jpg.rf.isym1Ch6BEJ5FEJj8CpI.jpg,244,Horizontal,,0.85,11.639,1.0,1,pca,
CRACK500_20160328_151247_1281_1081_jpg.rf.rvZyppCwSV1X8UUKzdNV.jpg,245,Vertical,,111.87,43.346,1.0,1,pca,
CRACK500_20160329_103530_1_361_jpg.rf.mjzrjd0sjqcf98a5NDmi.jpg,246,Diagonal,\,41.16,26.157,0.921,2,pca,
CFD_006_jpg.rf.mfjn57bBvxNVna61P4On.jpg,247,Horizontal,,2.66,153.935,1.0,1,pca,
CRACK500_20160310_114425_1281_721_jpg.rf.rOWWH4WZTYQH2YM9STAB.jpg,248,Vertical,,73.45,36.827,1.0,1,pca,
CFD_061_jpg.rf.mJpEAYIcTDgfDhk7qdgU.jpg,249,Diagonal,/,154.42,4.82,1.0,1,pca,
CRACK500_20160222_165625_1_721_jpg.rf.s2ZGB1fVaJUhAJMvL0Pf.jpg,250,Horizontal,,15.48,35.378,1.0,1,pca,
GAPS384_train_0623_1_641_jpg.rf.ifuIXMHipjzq1W5epHTg.jpg,251,Horizontal,,163.76,15.647,0.947,2,pca,
CRACK500_20160222_081102_1_721_jpg.rf.s4XnNKL4rLiqOwLOWlUT.jpg,252,Horizontal,,176.09,5.446,1.0,1,pca,
CRACK500_20160316_144230_641_721_jpg.rf.n1DWmkN4KNxqlYhbYpkX.jpg,253,Vertical,,81.05,9.05,1.0,1,pca,
CRACK500_20160328_153724_641_1_jpg.rf.rwakpQnxy1qI2SO3zroT.jpg,254,Vertical,,107.97,5.31,1.0,1,pca,
CRACK500_20160330_170201_641_361_jpg.rf.nS9WrTHIeEOfYgHUbXnD.jpg,255,Horizontal,,163.96,9.236,0.856,2,pca,
DeepCrack_11296-16_jpg.rf.rw7zVFeEFqvyQGIQVT7L.jpg,256,Mixed,,39.55,4.122,0.301,2,pca,
Rissbilder_for_Florian_9S6A2786_534_225_3008_3611_jpg.rf.nKlfiQjR3PgVv5EV8Ca6.jpg,257,Horizontal,,6.78,7.124,0.727,2,pca,
cracktree200_6233_jpg.rf.rzKqBtuEWrZzi1jGBKAC.jpg,258,Horizontal,,171.38,2.326,1.0,1,pca,
CRACK500_20160222_115714_1281_1081_jpg.rf.n2BGU3GiHsRMjnbeXoST.jpg,259,Vertical,,99.76,214.444,1.0,1,pca,
Eugen_Muller_8980a_123_420_527_438_jpg.rf.s4L1Ys4XLgNsGWr0qyuw.jpg,260,Mixed,,52.31,1.367,0.214,4,pca,
CRACK500_20160329_094016_1921_721_jpg.rf.nM1KWuwbHTPQBhaRH9ZS.jpg,261,Horizontal,,6.23,7.133,1.0,1,pca,
Rissbilder_for_Florian_9S6A2790_1014_2351_2556_3308_jpg.rf.s4kJ7StsTPtCjz5RUfZv.jpg,262,Vertical,,91.47,3.201,0.998,2,pca,
CRACK500_20160303_093353_1281_721_jpg.rf.sUBIGbstWIjo00kWi10L.jpg,263,Horizontal,,179.37,13.408,1.0,1,pca,
CRACK500_20160329_104031_641_1_jpg.rf.n4G7W1qjztr9FLRuT8o1.jpg,264,Vertical,,85.96,27.759,1.0,1,pca,
CRACK500_20160222_164141_641_721_jpg.rf.mY8dnRtkOymlZQaFWhqR.jpg,265,Mixed,,161.58,1.504,0.317,5,pca,
CFD_001_jpg.rf.sOO6L4YWk8ia10xhpKSy.jpg,266,Horizontal,,174.64,86.145,0.958,2,pca,
CRACK500_20160325_185829_1281_1081_jpg.rf.sf4XNzEGEl6ct8sjbN7t.jpg,267,Diagonal,\,24.78,5.842,1.0,1,pca,
CRACK500_20160328_151945_641_361_jpg.rf.nZyBWAHeEdzgmIgzn4JL.jpg,268,Mixed,,169.03,7.472,0.467,4,pca,
CFD_007_jpg.rf.nsw3ObASBhKeb1dLRMRD.jpg,269,Horizontal,,13.39,20.754,1.0,1,pca,
CRACK500_20160329_094055_641_361_jpg.rf.sq2IX5Vt8ykhHb9P4TUK.jpg,270,Horizontal,,3.71,20.745,1.0,1,pca,
CFD_100_jpg.rf.mX6Jxd0oaInEmgvSDXge.jpg,271,Horizontal,,176.83,69.734,1.0,1,pca,
CRACK500_20160328_154339_1921_361_jpg.rf.t5IzjJvxUYpKGRV3gFR4.jpg,272,Diagonal,\,33.45,22.808,1.0,1,pca,
CFD_026_jpg.rf.ngxjkABN098HiZZj9U6h.jpg,273,Horizontal,,0.49,56.113,1.0,1,pca,
CRACK500_20160222_164825_1281_1_jpg.rf.tFKXDNLhdZQKcUFXxcIv.jpg,274,Vertical,,103.43,47.52,1.0,1,pca,
CRACK500_20160326_150337_1281_361_jpg.rf.CY0IL40mGn6SfrR1P60C.jpg,275,Horizontal,,5.44,4.475,1.0,1,pca,
CRACK500_20160222_115805_641_1081_jpg.rf.CSkhHGGPeDaPhkAT3EQZ.jpg,276,Mixed,,159.97,2.344,0.483,6,pca,
CRACK500_20160328_151014_1921_721_jpg.rf.35IUO61pfAwypV2tl2ET.jpg,277,Diagonal,\,54.38,2.022,1.0,1,pca,
CRACK500_20160222_081908_1281_1081_jpg.rf.sWK90XDZn8i0HtmC8cfv.jpg,278,Vertical,,88.36,246.44,0.965,5,pca,
CRACK500_20160222_081113_1281_721_jpg.rf.CRH6bYeALv09OGs4VU1C.jpg,279,Horizontal,,14.11,46.736,0.956,2,pca,
CRACK500_20160222_164825_1281_361_jpg.rf.tzlWEF5cLf4aCkJjzRmT.jpg,280,Vertical,,110.37,42.169,1.0,1,pca,
CRACK500_20160222_163930_641_721_jpg.rf.CzT2KtfUJYzhN4lKa3hq.jpg,281,Horizontal,,179.75,5.563,1.0,1,pca,
CRACK500_20160324_170309_641_721_jpg.rf.tV9YK4tNteubN2XcUlaj.jpg,282,Vertical,,86.86,140.26,1.0,1,pca,
CRACK500_20160222_163940_1_1_jpg.rf.CkvHburHkV9dDroLruzg.jpg,283,Mixed,,121.46,1.286,0.992,2,pca,
CRACK500_20160328_151355_1281_361_jpg.rf.sCZz9yoL9Yt1UYt3FpRp.jpg,284,Mixed,,129.96,1.691,1.0,1,pca,
CRACK500_20160306_103638_1281_361_jpg.rf.DK2fa9gi6mkzfs83Rcm4.jpg,285,Diagonal,\,22.84,36.884,1.0,1,pca,
DeepCrack_7Q3A9064-20_jpg.rf.tdhKHMHKExbMzw0zHGzM.jpg,286,Diagonal,\,56.75,31.543,0.816,2,pca,
GAPS384_test_0005_1_1_jpg.rf.nB7dCELit75Qq8pTWzcH.jpg,287,Diagonal,\,26.12,1432.633,1.0,1,pca,
CRACK500_20160330_170348_1281_361_jpg.rf.taErDjnQQiyLdgRPEPFZ.jpg,288,Diagonal,\,42.09,3.718,1.0,1,pca,
CFD_052_jpg.rf.sbEYd5JyDKzGCy2KjPBp.jpg,289,Horizontal,,176.01,15.414,1.0,1,pca,
GAPS384_train_0959_1_641_jpg.rf.tdh8XLG2MPE03HVGZQrz.jpg,290,Diagonal,/,148.24,4.056,1.0,1,pca,
GAPS384_train_0545_541_1_jpg.rf.tdkJiwHtUDor1hWocek5.jpg,291,Vertical,,93.06,2.156,0.976,2,pca,
DeepCrack_11215-6_jpg.rf.DWTWROaLRLBF1Wc9DEY1.jpg,292,Diagonal,/,118.92,2.796,1.0,1,pca,
CRACK500_20160222_115837_1281_721_jpg.rf.DkgQ2vxZeOvUiw8N8LR1.jpg,293,Vertical,,98.28,224.741,1.0,1,pca,
CRACK500_20160222_163940_641_721_jpg.rf.toil8xvqvaXl4dlbuSo4.jpg,294,Vertical,,87.62,4.978,1.0,1,pca,
CRACK500_20160222_115224_1281_721_jpg.rf.9tB7UUiacbPBZQC9giK8.jpg,295,Diagonal,\,49.03,100.902,1.0,1,pca,
CRACK500_20160222_164851_641_1081_jpg.rf.9kvDhu3fyQny5BfRJmhd.jpg,296,Vertical,,79.97,4.141,0.992,3,pca,
GAPS384_train_0693_541_641_jpg.rf.A06sAPYsUkH4NiGzZZox.jpg,297,Vertical,,92.78,21.09,1.0,1,pca,
CRACK500_20160222_115233_1281_721_jpg.rf.AHxYtTCVsEmuy726mn8F.jpg,298,Diagonal,\,34.9,42.433,1.0,1,pca,
CRACK500_20160222_164021_641_1081_jpg.rf.AGqVwX0yMpJoVngBmfCP.jpg,299,Vertical,,92.9,114.328,1.0,1,pca,
DeepCrack_11249-1_jpg.rf.AKiAFb7gFL0l2eaS2iXp.jpg,300,Diagonal,/,119.57,26.329,0.982,2,pca,
CRACK500_20160328_151355_1281_721_jpg.rf.BuftNZbLpflQcuQ2oPMv.jpg,301,Diagonal,/,114.22,3.252,1.0,1,pca,
CRACK500_20160308_072944_1921_1_jpg.rf.AIsc58r1D5vNe2fcyOeU.jpg,302,Vertical,,109.74,27.853,1.0,1,pca,
CRACK500_20160222_165037_641_361_jpg.rf.Ab4UBSL5ATdNUfT8dh9z.jpg,303,Horizontal,,167.9,8.776,1.0,1,pca,
Rissbilder_for_Florian_9S6A2784_0_0_3840_5760_jpg.rf.AgGQMbgIgCDb1DzfNFbN.jpg,304,Mixed,,87.68,1.386,0.645,5,pca,
CRACK500_20160328_151402_1281_361_jpg.rf.ATPOa9uXsqkgDercPInp.jpg,305,Mixed,,68.23,8.702,0.208,2,pca,
CRACK500_20160328_153632_641_1_jpg.rf.AS1RLsTBgLCgLTiHHRFF.jpg,306,Vertical,,80.59,143.238,1.0,1,pca,
Rissbilder_for_Florian_9S6A2784_1029_155_2671_3164_jpg.rf.Ar6ZeaWwAANXhz91jGpi.jpg,307,Mixed,,137.01,1.445,0.276,3,pca,
CRACK500_20160329_094452_1921_1_jpg.rf.AsJZWoBmmsiHvfLGssma.jpg,308,Vertical,,100.47,47.128,1.0,1,pca,
CRACK500_20160222_165218_1_361_jpg.rf.AymyCv4EppU80txFzXmB.jpg,309,Horizontal,,162.14,74.189,1.0,1,pca,
CRACK500_20160222_164141_1281_361_jpg.rf.AihF7Jwe7J38cUWujyH8.jpg,310,Mixed,,35.36,1.332,0.285,13,pca,
CRACK500_20160222_164000_1281_1081_jpg.rf.ASvRSOoARC0xMtxEvmmL.jpg,311,Vertical,,95.26,148.254,1.0,1,pca,
CRACK500_20160402_151837_1281_721_jpg.rf.B2BnVCurVEG0DYKDHjl5.jpg,312,Diagonal,/,143.02,53.211,1.0,1,pca,
CFD_110_jpg.rf.Au8H8USgoBUS0SbxG62S.jpg,313,Horizontal,,8.32,77.377,1.0,1,pca,
CFD_115_jpg.rf.B35nEbI6v9I69LEE2YwE.jpg,314,Horizontal,,7.56,8.103,0.904,4,pca,
CRACK500_20160222_164141_641_1_jpg.rf.usGnnb3c3XtQKnntIpjX.jpg,315,Vertical,,91.36,1.951,0.6,19,pca,
CRACK500_20160222_165037_1921_361_jpg.rf.t88amzvDQeffrBr1l8Pp.jpg,316,Horizontal,,168.27,27.699,1.0,1,pca,
DeepCrack_11187_jpg.rf.tA2oncyslF3zJnrwtTf9.jpg,317,Diagonal,/,134.51,4.212,1.0,1,pca,
CRACK500_20160326_162529_1921_721_jpg.rf.v4txAvpO0LsPHrMphcME.jpg,318,Horizontal,,11.07,7.947,1.0,1,pca,
CRACK500_20160308_072951_1281_361_jpg.rf.uqxgEKZLgxXkHMdex60s.jpg,319,Diagonal,\,29.84,95.616,1.0,1,pca,
CRACK500_20160329_093920_1921_361_jpg.rf.uyTwqn8nCcOmPiGVr8HH.jpg,320,Horizontal,,4.15,9.464,1.0,1,pca,
CRACK500_20160405_172849_1_1081_jpg.rf.v3ekKgheNFDbd9pOI7Fn.jpg,321,Diagonal,/,112.62,30.822,0.995,2,pca,
CRACK500_20160328_154202_1921_361_jpg.rf.us3N7AtJNdbc9yAtPt6o.jpg,322,Vertical,,78.58,18.963,1.0,1,pca,
cracktree200_6625_jpg.rf.uC238pZLduGgRbtHGVwB.jpg,323,Diagonal,\,47.17,2.01,1.0,1,pca,
CRACK500_20160308_073736_1921_721_jpg.rf.vI2nsHAm4XHjhMKCZFD8.jpg,324,Horizontal,,6.03,6.492,1.0,1,pca,
DeepCrack_11168_jpg.rf.uymASUuvRtQqfsGKLWjX.jpg,325,Diagonal,/,134.65,155.864,1.0,1,pca,
CRACK500_20160321_185518_1921_1_jpg.rf.v9j0sqaRRgHyCm7Ky9KF.jpg,326,Vertical,,100.76,74.837,1.0,1,pca,
CFD_015_jpg.rf.vU5M3DrgaIwNrYaOkMdV.jpg,327,Horizontal,,2.0,565.735,1.0,1,pca,
CRACK500_20160222_082414_1281_1081_jpg.rf.vWXUmcyyXur41uGlcmja.jpg,328,Vertical,,68.66,87.282,1.0,1,pca,
CRACK500_20160328_151212_1921_721_jpg.rf.o36WvHXsunrFJKQAU2Nr.jpg,329,Mixed,,33.96,1.608,1.0,1,pca,
CRACK500_20160329_104031_1281_721_jpg.rf.vJPHht6MH3Qixm718cNw.jpg,330,Horizontal,,169.69,3.977,1.0,1,pca,
CRACK500_20160318_181602_641_721_jpg.rf.o977Jj8TqbpGbN9oMDdM.jpg,331,Diagonal,/,124.87,5.176,0.708,2,pca,
CRACK500_20160310_114429_641_1081_jpg.rf.o3wmX5k0ZuuTbH6s7eU0.jpg,332,Vertical,,93.21,77.045,1.0,1,pca,
CFD_070_jpg.rf.vYO68pNY1mKEpJQE5xTh.jpg,333,Horizontal,,4.78,15.968,0.742,2,pca,
CRACK500_20160222_115858_641_721_jpg.rf.tvGawGdur9AGX4Ggax4L.jpg,334,Vertical,,92.8,169.897,1.0,2,pca,
CFD_109_jpg.rf.oKtE9iMrfrdSbgoiH2Ln.jpg,335,Horizontal,,2.42,77.78,1.0,1,pca,
CRACK500_20160321_183951_1921_721_jpg.rf.vVK01KFVL2GLzXaCt10z.jpg,336,Horizontal,,179.96,11.069,1.0,1,pca,
CRACK500_20160307_164400_1281_721_jpg.rf.oVvKg3e8PAHNIxCg2ZR1.jpg,337,Vertical,,92.13,117.449,1.0,1,pca,
CRACK500_20160321_183951_641_361_jpg.rf.ocaRLFMtdjk6utURXUwo.jpg,338,Horizontal,,166.73,5.208,1.0,1,pca,
CRACK500_20160329_103609_361_641_jpg.rf.vWY6cH0MvqSN4AVlrxYX.jpg,339,Diagonal,\,58.45,12.89,1.0,1,pca,
CFD_003_jpg.rf.ohyODqFgsfNkunY9QxWS.jpg,340,Mixed,,66.95,1.328,0.613,2,pca,
CFD_020_jpg.rf.o7KiCs85AcbGfLZM42Bk.jpg,341,Diagonal,/,154.32,43.412,1.0,1,pca,
CRACK500_20160325_185829_1281_721_jpg.rf.oqA9gPTLVsWzzOjPuEGA.jpg,342,Diagonal,/,139.0,21.099,1.0,1,pca,
CFD_084_jpg.rf.p6ufx3aFlUJDGwrx8WDg.jpg,343,Mixed,,12.71,1.724,0.151,8,pca,
CRACK500_20160328_151343_1_721_jpg.rf.p8V5sHJVlhVBQy6NUQzW.jpg,344,Diagonal,/,136.01,3.686,1.0,1,pca,
CRACK500_20160329_101520_641_361_jpg.rf.pCUhttuxfnqVefNuS9Ro.jpg,345,Diagonal,/,139.58,18.557,1.0,1,pca,
CRACK500_20160316_143603_1281_1_jpg.rf.p8cRHoG58gsla9abQwMF.jpg,346,Mixed,,109.86,3.985,0.318,2,pca,
CRACK500_20160222_165031_641_1_jpg.rf.pDv1w7U9eIVDBEGQOA0E.jpg,347,Vertical,,83.76,82.383,1.0,1,pca,
CRACK500_20160222_165037_641_721_jpg.rf.oAvXp1NALi0GYPxNE4iO.jpg,348,Horizontal,,5.84,19.723,0.995,2,pca,
CRACK500_20160222_115620_1281_1_jpg.rf.pHAITNO8HXJfD77Be1Sg.jpg,349,Vertical,,90.89,785.452,1.0,1,pca,
CRACK500_20160222_115233_1921_721_jpg.rf.pWRGIVCBWWkAUOnv9i2h.jpg,350,Horizontal,,179.88,34.352,1.0,1,pca,
DeepCrack_7Q3A9060-11_jpg.rf.pGs5dsjrqxwvUAPC06U2.jpg,351,Diagonal,\,23.63,3.951,1.0,1,pca,
CRACK500_20160222_081908_1_361_jpg.rf.pDUnAsVIsTitRX19265Z.jpg,352,Vertical,,86.58,1145.648,0.999,2,pca,
CRACK500_20160405_171456_1921_721_jpg.rf.pOzXsMzwaP7tPZSRztU6.jpg,353,Vertical,,75.3,13.967,0.615,3,pca,
CRACK500_20160328_151423_1921_1_jpg.rf.06auahTYNcpSYhH5DBYz.jpg,354,Vertical,,111.81,133.304,1.0,1,pca,
GAPS384_train_0544_1_1_jpg.rf.0QJ8b0qUcdoLgJRzeZHM.jpg,355,Vertical,,89.09,8.164,1.0,1,pca,
CRACK500_20160328_151808_1_721_jpg.rf.0TczX6FJhReGxymEnakD.jpg,356,Diagonal,\,22.68,19.238,0.818,3,pca,
Rissbilder_for_Florian_9S6A2782_10_871_3141_3988_jpg.rf.011YUQAOyGSd3MXxLq3l.jpg,357,Mixed,,84.19,1.24,0.832,2,pca,
CRACK500_20160308_160128_1921_1_jpg.rf.0snJNIrFcKkZCNCCwZxE.jpg,358,Diagonal,/,136.77,13.725,0.519,2,pca,
CRACK500_20160222_114759_641_1081_jpg.rf.pfmFsaSY2oxaNqTcQ7HV.jpg,359,Mixed,,50.27,1.838,0.497,9,pca,
cracktree200_6710_jpg.rf.14LOA3HOyDrwuEVL4vqD.jpg,360,Diagonal,\,30.97,2.301,1.0,1,pca,
CRACK500_20160222_164822_1281_721_jpg.rf.0zgXG39VkHXDb8iU9Vyb.jpg,361,Vertical,,90.1,29.538,1.0,1,pca,
CRACK500_20160222_164851_641_1_jpg.rf.13qK5QEyQbsEhMsORpYt.jpg,362,Vertical,,96.19,25.548,0.959,2,pca,
CRACK500_20160405_171431_1281_361_jpg.rf.1NfPmAVbgcgBLrgyIDPq.jpg,363,Horizontal,,10.37,12.085,1.0,1,pca,
CRACK500_20160308_072927_1281_721_jpg.rf.1Fv8o1TluqgnVXK9PkYZ.jpg,364,Vertical,,99.68,65.526,1.0,1,pca,
CRACK500_20160222_165951_641_361_jpg.rf.1VscuGOfc3j4LOtl1XRP.jpg,365,Vertical,,87.08,34.54,1.0,1,pca,
CRACK500_20160225_114514_721_641_jpg.rf.1iFUmytUZUyTCgN6zGhu.jpg,366,Mixed,,131.01,1.496,1.0,1,pca,
CRACK500_20160222_115843_641_1081_jpg.rf.1cEbkDwWNobnCfWpHE7K.jpg,367,Vertical,,87.88,537.807,1.0,1,pca,
CRACK500_20160321_185518_1281_721_jpg.rf.1dARxNGrKJIOaCYZFslR.jpg,368,Vertical,,85.09,30.415,1.0,1,pca,
CRACK500_20160324_170408_641_361_jpg.rf.DaTbt9un0sCuq3Kzdzhk.jpg,369,Horizontal,,177.42,21.324,1.0,1,pca,
DeepCrack_11189-2_jpg.rf.DnwQiVV6F2vfjN92OIAi.jpg,370,Vertical,,88.25,824.071,1.0,1,pca,
CRACK500_20160328_154540_1_361_jpg.rf.DfXAsDVUByQIHNrZg1pd.jpg,371,Diagonal,/,149.81,13.685,1.0,1,pca,
CRACK500_20160328_153421_641_1_jpg.rf.E0Pd3aZN0guUPGXQiE2L.jpg,372,Diagonal,\,63.97,5.329,1.0,1,pca,
CRACK500_20160222_164000_1_721_jpg.rf.Dv0w8nkOSyqhrYutcmFb.jpg,373,Vertical,,110.25,8.495,0.91,2,pca,
CRACK500_20160308_073310_1281_361_jpg.rf.E8CPOT9X1UdEPhpCRWjy.jpg,374,Horizontal,,0.23,17.497,1.0,1,pca,
CRACK500_20160330_170302_641_361_jpg.rf.E3sLQl1Gx3dv5slA133s.jpg,375,Vertical,,95.36,11.806,1.0,1,pca,
